4.070626686267763, 166.60426724197134
5.281180452683413, 155.62011641285136
7.109233286324834, 144.84361849466603
9.449770425661107, 136.63117412796518
9.335211881267295, 0.2930974475358526
12.464778130086117, 129.19737833409803
12.81496491945931, 0.3485657145663694
16.34546960107268, 122.75486687710361
15.233232174140364, 0.4729433718233045
17.955790246917562, 0.6294457983189515
21.597635716984893, 116.00858581887876
21.52490982482768, 0.8572588540992548
25.586800350200974, 1.1698080911962268
27.9556017287516, 111.13800341631845
30.932496694723525, 1.6606604834780145
37.26013853660071, 2.31017915979368
39.83641991062432, 107.26126029842197
45.20775750687896, 3.125182109516135
54.652742449933214, 104.23597913740515
54.6527424499333, 4.101077248660478
66.07101130473549, 5.426684351707491
69.06171937425509, 103.39265953715967
82.61495283886325, 7.370272376407511
93.30365345531085, 101.15735116671799
105.79923658031063, 10.010316572931371
124.35815502909993, 100.97541495532452
139.35214791036955, 13.694558517421868
150.3395565975617, 100.85544783196927
182.20945665770117, 18.082082720640237
246.21281381691935, 23.359470885957553
249.34686816214804, 103.2493615531732
322.1384470549394, 28.239265164120614
352.33289895000985, 103.02594100081336
433.6449759909875, 32.96002835118634
446.1636336044237, 102.87363899803496
574.5918938430721, 37.480599436266594
589.3130079971747, 102.69442922653762
778.3911444978771, 102.51553164524279
766.1808686650779, 41.73704177982317
992.9863146780955, 104.25043683951313
1018.4267447441536, 44.67913555187817
1137.616483184321, 1136.9108351941336
1137.616483184321, 860.8724215472262
1137.616483184321, 642.282829657678
1137.616483184322, 479.19671132181014
1137.616483184321, 357.52082655553085
1137.616483184321, 269.59682359514915
1137.616483184322, 181.40139098523449
1181.614127975166, 1805.443882800324
1291.0068279983454, 102.19106136906096
1361.828222775793, 47.33410776109971
1291.0068279983427, 2495.660202319095
1502.6150523216313, 3348.1967013610524
1802.8133691869066, 49.42452141315929
1845.4968689519578, 4510.7844554760595
2119.652066744424, 104.06759148282765
2351.3071404130515, 6010.715327147263
2310.0362223651214, 50.95016401992101
3060.8635204906846, 7800.483468965383
3051.199811572732, 101.64181706775148
3209.546810540622, 52.21742656182312
4239.313881203519, 10480.335305387627
4239.313881203519, 52.31608801094886
5306.413025299113, 12893.02867967757
5060.591732282228, 51.60852635352751
5543.101347762314, 99.02239760662042
5190.244707509519, 69.46924283079903
5190.244707509524, 34.73145854617161
5323.219407719697, 25.588498780287285
5323.219407719703, 15.64189213073326
5459.600935910536, 8.857529014175215
6040.974883787754, 6.3625919118807825
7150.733308099854, 16622.392609165992
6942.772900004512, 4.847162063249766
8209.53839454685, 103.73944204234488
8828.867916698358, 3.4363530190377842
9375.577641429563, 21025.888769284404
10539.275278189913, 103.57719207386607
11588.046933659889, 2.568450435059332
12475.39482033602, 26319.49929016979
13920.749134401878, 103.39675668629066
15403.121376747098, 1.9737222065124316
18387.151995543263, 103.21663562398763
20633.08778552886, 1.5353318342046365
24286.577916393173, 103.03682833938994
27329.82248222528, 1.220377934365119
32078.80519136398, 102.85733428588537
42371.12968521125, 102.67815291781342
55965.695109003565, 102.49928369046421
71847.87238230502, 102.33897334735381
92822.34905948887, 102.17486484042513
125745.06409436071, 101.98070660883792
